success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,FP,bonus,draw_light,RT,response,correct_response,test_part,correct,rt,responses
,p5Text,2,12140,0.0-2.0,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5Text,3,27288,0.0-3.0,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5Text,4,29641,0.0-4.0,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,5,34724,0.0-5.0-0.0,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,,,f,test,,,
,p5feedback,6,43570,0.0-5.0-1.0,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,7,46057,0.0-5.0-0.1,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,386.9849999900907,j,j,test,1.0,,
,p5feedback,8,47421,0.0-5.0-1.1,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,9,49906,0.0-5.0-0.2,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,398.7499999348074,f,f,test,1.0,,
,p5feedback,10,52355,0.0-5.0-1.2,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,11,54756,0.0-5.0-0.3,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,304.4799999333918,f,j,test,0.0,,
,p5feedback,12,55233,0.0-5.0-1.3,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,13,57591,0.0-5.0-0.4,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,262.5949999783188,j,f,test,0.0,,
,p5feedback,14,58700,0.0-5.0-1.4,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,15,61372,0.0-5.0-0.5,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,564.3299999646842,j,j,test,1.0,,
,p5feedback,16,61861,0.0-5.0-1.5,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,17,64405,0.0-5.0-0.6,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,427.2849999833852,j,j,test,1.0,,
,p5feedback,18,64497,0.0-5.0-1.6,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,19,67622,0.0-5.0-0.7,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,1004.3299999088049,f,f,test,1.0,,
,p5feedback,20,68100,0.0-5.0-1.7,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,21,71055,0.0-5.0-0.8,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,860.9100000467151,f,f,test,1.0,,
,p5feedback,22,71519,0.0-5.0-1.8,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,23,74220,0.0-5.0-0.9,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,580.4149999748915,j,j,test,1.0,,
,p5feedback,24,74633,0.0-5.0-1.9,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,25,79734,0.0-5.0-0.10,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,904.1199998464435,j,j,test,1.0,,
,p5feedback,26,80228,0.0-5.0-1.10,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,27,82950,0.0-5.0-0.11,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,604.3499999213964,f,f,test,1.0,,
,p5feedback,28,85959,0.0-5.0-1.11,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,29,88649,0.0-5.0-0.12,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,577.4550000205636,f,j,test,0.0,,
,p5feedback,30,89520,0.0-5.0-1.12,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,31,92183,0.0-5.0-0.13,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,546.875,f,f,test,1.0,,
,p5feedback,32,92872,0.0-5.0-1.13,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,33,95781,0.0-5.0-0.14,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,803.3749999012798,j,j,test,1.0,,
,p5feedback,34,96401,0.0-5.0-1.14,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,35,99081,0.0-5.0-0.15,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,580.6750000920147,f,f,test,1.0,,
,p5feedback,36,99457,0.0-5.0-1.15,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,37,102132,0.0-5.0-0.16,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,572.1150001045316,f,j,test,0.0,,
,p5feedback,38,102729,0.0-5.0-1.16,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,39,105531,0.0-5.0-0.17,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,693.2250000536442,j,f,test,0.0,,
,p5feedback,40,106036,0.0-5.0-1.17,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,41,108782,0.0-5.0-0.18,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,632.0949997752905,f,j,test,0.0,,
,p5feedback,42,109275,0.0-5.0-1.18,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,43,112098,0.0-5.0-0.19,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,706.2049999367446,j,f,test,0.0,,
,p5feedback,44,112920,0.0-5.0-1.19,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,45,115698,0.0-5.0-0.20,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,658.1050001550466,j,j,test,1.0,,
,p5feedback,46,117162,0.0-5.0-1.20,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,47,120013,0.0-5.0-0.21,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,733.6450000293553,f,f,test,1.0,,
,p5feedback,48,121651,0.0-5.0-1.21,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,49,124381,0.0-5.0-0.22,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,635.3549999184906,f,j,test,0.0,,
,p5feedback,50,124857,0.0-5.0-1.22,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,51,127630,0.0-5.0-0.23,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,608.5950001142919,f,f,test,1.0,,
,p5feedback,52,127768,0.0-5.0-1.23,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,53,130446,0.0-5.0-0.24,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,583.6449998896569,j,j,test,1.0,,
,p5feedback,54,130857,0.0-5.0-1.24,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,55,133512,0.0-5.0-0.25,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,544.7700000368059,f,f,test,1.0,,
,p5feedback,56,134116,0.0-5.0-1.25,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,57,136712,0.0-5.0-0.26,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,501.82999996468425,f,f,test,1.0,,
,p5feedback,58,137108,0.0-5.0-1.26,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,59,139678,0.0-5.0-0.27,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,469.1200000233948,f,j,test,0.0,,
,p5feedback,60,140258,0.0-5.0-1.27,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,61,142961,0.0-5.0-0.28,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,582.7200000640005,j,f,test,0.0,,
,p5feedback,62,143482,0.0-5.0-1.28,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,63,146127,0.0-5.0-0.29,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,550.6049999967217,j,j,test,1.0,,
,p5feedback,64,146148,0.0-5.0-1.29,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,65,149027,0.0-5.0-0.30,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,671.9649999868125,j,f,test,0.0,,
,p5feedback,66,149271,0.0-5.0-1.30,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,67,152127,0.0-5.0-0.31,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,665.2049999684095,f,j,test,0.0,,
,p5feedback,68,152554,0.0-5.0-1.31,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,69,155293,0.0-5.0-0.32,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,629.3349999468774,j,f,test,0.0,,
,p5feedback,70,155365,0.0-5.0-1.32,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,71,158126,0.0-5.0-0.33,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,662.1000000741333,j,j,test,1.0,,
,p5feedback,72,158557,0.0-5.0-1.33,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,73,161110,0.0-5.0-0.34,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,441.60000002011657,j,f,test,0.0,,
,p5feedback,74,161452,0.0-5.0-1.34,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,75,164059,0.0-5.0-0.35,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,493.95000003278255,j,j,test,1.0,,
,p5feedback,76,164108,0.0-5.0-1.35,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,77,166976,0.0-5.0-0.36,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,747.8450001217425,f,f,test,1.0,,
,p5feedback,78,167457,0.0-5.0-1.36,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,79,170109,0.0-5.0-0.37,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,555.9350000694394,j,j,test,1.0,,
,p5feedback,80,170513,0.0-5.0-1.37,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,81,173175,0.0-5.0-0.38,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,540.0700001046062,j,j,test,1.0,,
,p5feedback,82,173732,0.0-5.0-1.38,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,83,176358,0.0-5.0-0.39,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,508.90500005334616,f,f,test,1.0,,
,p5feedback,84,176714,0.0-5.0-1.39,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,85,179508,0.0-5.0-0.40,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,692.5899998750538,j,j,test,1.0,,
,p5feedback,86,179555,0.0-5.0-1.40,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,87,182324,0.0-5.0-0.41,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,667.4250001087785,f,f,test,1.0,,
,p5feedback,88,182711,0.0-5.0-1.41,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,89,185507,0.0-5.0-0.42,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,708.0900000873953,j,j,test,1.0,,
,p5feedback,90,185682,0.0-5.0-1.42,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,91,188407,0.0-5.0-0.43,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,614.2249999102205,f,f,test,1.0,,
,p5feedback,92,188810,0.0-5.0-1.43,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,93,191473,0.0-5.0-0.44,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,547.1099999267608,f,f,test,1.0,,
,p5feedback,94,192000,0.0-5.0-1.44,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,95,195073,0.0-5.0-0.45,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,977.7249998878688,j,j,test,1.0,,
,p5feedback,96,195564,0.0-5.0-1.45,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,97,198589,0.0-5.0-0.46,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,932.7050000429153,j,j,test,1.0,,
,p5feedback,98,198893,0.0-5.0-1.46,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,99,201722,0.0-5.0-0.47,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,738.9199999161065,f,f,test,1.0,,
,p5feedback,100,203566,0.0-5.0-1.47,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,101,206671,0.0-5.0-0.48,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,972.8300001006573,f,f,test,1.0,,
,p5feedback,102,207377,0.0-5.0-1.48,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,103,210139,0.0-5.0-0.49,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,653.6250000353903,j,j,test,1.0,,
,p5feedback,104,211214,0.0-5.0-1.49,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,105,214088,0.0-5.0-0.50,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,762.6000000163913,j,f,test,0.0,,
,p5feedback,106,214547,0.0-5.0-1.50,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,107,217338,0.0-5.0-0.51,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,684.9549999460578,j,j,test,1.0,,
,p5feedback,108,217509,0.0-5.0-1.51,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,109,220454,0.0-5.0-0.52,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,845.5850000027567,f,j,test,0.0,,
,p5feedback,110,220559,0.0-5.0-1.52,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,111,223270,0.0-5.0-0.53,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,586.4500000607222,j,f,test,0.0,,
,p5feedback,112,223628,0.0-5.0-1.53,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,113,226387,0.0-5.0-0.54,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,655.8199999853969,j,j,test,1.0,,
,p5feedback,114,226748,0.0-5.0-1.54,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,115,229902,0.0-5.0-0.55,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,1023.2199998572469,f,f,test,1.0,,
,p5feedback,116,230263,0.0-5.0-1.55,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,117,232969,0.0-5.0-0.56,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,598.0050000362098,f,j,test,0.0,,
,p5feedback,118,233374,0.0-5.0-1.56,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,119,236218,0.0-5.0-0.57,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,719.4250000175089,j,f,test,0.0,,
,p5feedback,120,236522,0.0-5.0-1.57,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,121,239101,0.0-5.0-0.58,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,485.9599999617785,j,f,test,0.0,,
,p5feedback,122,239626,0.0-5.0-1.58,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,123,242285,0.0-5.0-0.59,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,549.2100000847131,j,j,test,1.0,,
,p5feedback,124,243507,0.0-5.0-1.59,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,125,246234,0.0-5.0-0.60,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,588.7750000692904,j,j,test,1.0,,
,p5feedback,126,246457,0.0-5.0-1.60,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,127,249001,0.0-5.0-0.61,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,431.4249998424202,f,f,test,1.0,,
,p5feedback,128,249350,0.0-5.0-1.61,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,129,251984,0.0-5.0-0.62,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,518.4700000099838,f,f,test,1.0,,
,p5feedback,130,252337,0.0-5.0-1.62,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,131,254984,0.0-5.0-0.63,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,550.5500000435859,j,j,test,1.0,,
,p5feedback,132,255827,0.0-5.0-1.63,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,133,258766,0.0-5.0-0.64,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,829.4150000438094,f,f,test,1.0,,
,p5feedback,134,259098,0.0-5.0-1.64,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,135,261750,0.0-5.0-0.65,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,560.4550000280142,j,j,test,1.0,,
,p5feedback,136,262092,0.0-5.0-1.65,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,137,264816,0.0-5.0-0.66,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,620.7850000355393,j,j,test,1.0,,
,p5feedback,138,265305,0.0-5.0-1.66,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,139,267832,0.0-5.0-0.67,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,415.53000011481345,f,f,test,1.0,,
,p5feedback,140,268244,0.0-5.0-1.67,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,141,270832,0.0-5.0-0.68,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,477.72999992594123,f,f,test,1.0,,
,p5feedback,142,271244,0.0-5.0-1.68,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,143,273898,0.0-5.0-0.69,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,564.4149999134243,j,j,test,1.0,,
,p5feedback,144,274328,0.0-5.0-1.69,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,145,277064,0.0-5.0-0.70,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,0.0,588.3900001645088,j,f,test,0.0,,
,p5feedback,146,277625,0.0-5.0-1.70,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,,,,,,,,
,p5card,147,280247,0.0-5.0-0.71,5f004f090329ec14b5f49015,5cb861ee40e6bf001517b0f5,5f005cc5304f7316c39b7e77,False,0.61,1.0,520.5950001254678,j,j,test,1.0,,
