success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,STUDY_ID,PROLIFIC_PID,SESSION_ID,bonus,nickname,rt,url,set_size,change,addition,RT,response,jitter,correct_response,test_part,correct,stimulus,key_press,responses
,p5cd_ad,40,467599,0.0-6.0-1.1-0.23,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,0.0,1.0,1480.773824150674,f,66.81117590051144,f,test,1.0,,,
,p5cd_ad,41,471064,0.0-6.0-1.1-0.24,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,1.0,0.0,1485.1443795487285,j,466.20062040165067,j,test,1.0,,,
,p5cd_ad,42,474014,0.0-6.0-1.1-0.25,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,3.0,1.0,1.0,1264.5561008248478,j,168.41389914043248,j,test,1.0,,,
,p5cd_ad,43,477380,0.0-6.0-1.1-0.26,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,0.0,0.0,1395.2334590721875,f,455.91654093004763,f,test,1.0,,,
,p5cd_ad,44,481997,0.0-6.0-1.1-0.27,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,9.0,0.0,0.0,2897.9915496893227,f,202.48845033347607,f,test,1.0,,,
,p5cd_ad,45,484363,0.0-6.0-1.1-0.28,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,1.0,1.0,1.0,743.0583592504263,j,104.30664080195129,j,test,1.0,,,
,p5cd_ad,46,487513,0.0-6.0-1.1-0.29,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,3.0,1.0,0.0,1162.5215018866584,j,468.32849795464426,j,test,1.0,,,
,p5cd_ad,47,491011,0.0-6.0-1.1-0.30,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,9.0,0.0,1.0,1778.324929997325,f,203.2500698696822,f,test,1.0,,,
,p5cd_ad,48,494046,0.0-6.0-1.1-0.31,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,1.0,1.0,1347.1096331486478,f,170.29536690097302,j,test,0.0,,,
,p5Text,49,498275,0.0-6.0-2.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,,,,,,,,,,,,
,p5Text,50,499153,0.0-6.0-0.2,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,,,,,,,,,,,,
,p5cd_ad,51,501861,0.0-6.0-1.2-0.32,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,1.0,1.0,0.0,1138.2382437586784,j,54.04175631701946,j,test,1.0,,,
,p5cd_ad,52,506310,0.0-6.0-1.2-0.33,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,9.0,0.0,0.0,2580.3528974065557,j,354.27210258785635,f,test,0.0,,,
,p5cd_ad,53,510326,0.0-6.0-1.2-0.34,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,1.0,1.0,2388.9424515655264,j,110.38754845503718,j,test,1.0,,,
,p5cd_ad,54,513076,0.0-6.0-1.2-0.35,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,3.0,1.0,1.0,920.841169776395,j,316.5638302452862,j,test,1.0,,,
,p5cd_ad,55,515742,0.0-6.0-1.2-0.36,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,1.0,0.0,0.0,793.1305976817384,f,355.9444023994729,f,test,1.0,,,
,p5cd_ad,56,519174,0.0-6.0-1.2-0.37,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,1.0,0.0,1802.1712836343795,j,123.45871631987393,j,test,1.0,,,
,p5cd_ad,57,522008,0.0-6.0-1.2-0.38,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,0.0,0.0,1312.336016795598,f,11.243983288295567,f,test,1.0,,,
,p5cd_ad,58,524008,0.0-6.0-1.2-0.39,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,1.0,0.0,1.0,435.8716462738812,f,46.458353754132986,f,test,1.0,,,
,p5cd_ad,59,527475,0.0-6.0-1.2-0.40,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,0.0,1.0,1569.8493926320225,f,380.27560734190047,f,test,1.0,,,
,p5cd_ad,60,530974,0.0-6.0-1.2-0.41,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,9.0,1.0,0.0,1917.060062638484,j,72.25493725854903,j,test,1.0,,,
,p5cd_ad,61,533573,0.0-6.0-1.2-0.42,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,1.0,1.0,1.0,653.8384451996535,j,436.29155470989645,j,test,1.0,,,
,p5cd_ad,62,537006,0.0-6.0-1.2-0.43,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,9.0,0.0,1.0,1522.3660831106827,f,404.7589168185368,f,test,1.0,,,
,p5cd_ad,63,539856,0.0-6.0-1.2-0.44,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,3.0,0.0,0.0,884.9355265265331,f,448.9744735183194,f,test,1.0,,,
,p5cd_ad,64,542955,0.0-6.0-1.2-0.45,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,3.0,1.0,0.0,1344.9613398406655,j,236.7036601062864,j,test,1.0,,,
,p5cd_ad,65,546038,0.0-6.0-1.2-0.46,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,3.0,0.0,1.0,1472.2446793457493,f,102.59032051544636,f,test,1.0,,,
,p5cd_ad,66,549988,0.0-6.0-1.2-0.47,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,9.0,1.0,1.0,2296.5466333553195,j,136.34836673736572,j,test,1.0,,,
,p5Text,67,553192,0.0-6.0-2.2,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,,,,,,,,,,,,
,p5Text,68,557761,0.0-6.0-0.3,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,,,,,,,,,,,,
,p5cd_ad,69,561170,0.0-6.0-1.3-0.48,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,1.0,0.0,1.0,1499.4234829209745,f,391.7115170042962,f,test,1.0,,,
,p5cd_ad,70,563736,0.0-6.0-1.3-0.49,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,1.0,1.0,0.0,733.5066386731341,j,313.97836131509393,j,test,1.0,,,
,p5cd_ad,71,566451,0.0-6.0-1.3-0.50,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,1.0,1.0,1.0,887.6089398982003,j,319.60106000769883,j,test,1.0,,,
,p5cd_ad,72,570051,0.0-6.0-1.3-0.51,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,9.0,0.0,0.0,1663.9997644815594,j,419.2752356175333,f,test,0.0,,,
,p5cd_ad,73,572885,0.0-6.0-1.3-0.52,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,3.0,0.0,1.0,865.4902232810855,f,452.6347767096013,f,test,1.0,,,
,p5cd_ad,74,576168,0.0-6.0-1.3-0.53,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,0.0,0.0,1334.6939249895513,f,438.9160748105496,f,test,1.0,,,
,p5cd_ad,75,578884,0.0-6.0-1.3-0.54,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,3.0,0.0,0.0,915.7523453468457,f,294.9926544679329,f,test,1.0,,,
,p5cd_ad,76,581234,0.0-6.0-1.3-0.55,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,1.0,0.0,0.0,801.5047828666866,f,41.9602170586586,f,test,1.0,,,
,p5cd_ad,77,585215,0.0-6.0-1.3-0.56,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,9.0,1.0,0.0,2384.331011096947,f,86.97898907121271,j,test,0.0,,,
,p5cd_ad,78,587734,0.0-6.0-1.3-0.57,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,0.0,1.0,824.0327794337645,f,178.2222205074504,f,test,1.0,,,
,p5cd_ad,79,590415,0.0-6.0-1.3-0.58,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,3.0,1.0,1.0,903.749234159477,j,271.1107657523826,j,test,1.0,,,
,p5cd_ad,80,593432,0.0-6.0-1.3-0.59,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,3.0,1.0,0.0,1028.7714414298534,j,471.3835585862398,j,test,1.0,,,
,p5cd_ad,81,596532,0.0-6.0-1.3-0.60,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,9.0,1.0,1.0,1553.7653578212485,j,29.434642172418535,j,test,1.0,,,
,p5cd_ad,82,599764,0.0-6.0-1.3-0.61,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,9.0,0.0,1.0,1583.9623545762151,j,136.01764547638595,f,test,0.0,,,
,p5cd_ad,83,602746,0.0-6.0-1.3-0.62,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,1.0,1.0,1107.2692280868068,j,368.13077179249376,j,test,1.0,,,
,p5cd_ad,84,605447,0.0-6.0-1.3-0.63,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,5.0,1.0,0.0,1016.2122343899682,j,173.16776572261006,j,test,1.0,,,
,p5Text,85,609523,0.0-6.0-2.3,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,,,,,,,,,,,,
,survey-text,86,622506,0.0-7.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,12980.22499983199,,,,,,,,,,,,,"{""worker_comments"":"" ""}"
,p5Text,87,633531,0.0-8.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5d3768524a48920019c45aa2,"[20, 27, 21, 23, 147, 91, 190, 75, 240, 42, 72, 75, 250, 122, 64, 246, 41, 205, 76, 105, 150, 208, 134, 133, 154, 97, 180, 233, 86, 17, 186, 227]",5f183ba2066b9c11e73f0302,5d3768524a48920019c45aa2,5f1951517bd3af0008bf6ce2,0.29,lulufan,,,,,,,,,,,,,,
1.0,fullscreen,0,2531,0.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5ea0a1805f2eaf08755cce23,"[112, 86, 246, 189, 63, 48, 57, 188, 46, 239, 57, 84, 174, 108, 26, 239, 106, 61, 220, 135, 61, 237, 197, 71, 131, 154, 13, 36, 160, 163, 204, 102]",5f183ba2066b9c11e73f0302,5ea0a1805f2eaf08755cce23,5f19517dd6dc9000083805f1,0.28,TF100,,,,,,,,,,,,,,
