success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,FP,bonus,view_history,rt,stimulus,key_press,shape_array,effect,correct_response,test_part,trial_part,correct,responses,trial_name
,html-keyboard-response,41,159203,0.0-5.0-1.4,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,966.1650000198279,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/Q.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [5/64]</br>number of points: 3</p>",70.0,['stimuli/Q.png'],1.0,j,test,main,0.0,,Q+
,html-keyboard-response,42,161205,0.0-5.0-2.4,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [5/64]</br>number of points: 3</p>",,['stimuli/Q.png'],1.0,j,test,feedback,,,Q+
,html-keyboard-response,43,161710,0.0-5.0-0.5,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [6/64]</br>number of points: 3</p>",,['stimuli/hexagon.png'],1.0,j,test,prepare,,,C+
,html-keyboard-response,44,162162,0.0-5.0-1.5,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,447.16999999945983,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/hexagon.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [6/64]</br>number of points: 3</p>",74.0,['stimuli/hexagon.png'],1.0,j,test,main,1.0,,C+
,html-keyboard-response,45,164165,0.0-5.0-2.5,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [6/64]</br>number of points: 4</p>",,['stimuli/hexagon.png'],1.0,j,test,feedback,,,C+
,html-keyboard-response,46,164669,0.0-5.0-0.6,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [7/64]</br>number of points: 4</p>",,['stimuli/O.png'],0.0,f,test,prepare,,,O-
,html-keyboard-response,47,165221,0.0-5.0-1.6,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,548.4399999841116,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/O.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [7/64]</br>number of points: 4</p>",74.0,['stimuli/O.png'],0.0,f,test,main,0.0,,O-
,html-keyboard-response,48,167223,0.0-5.0-2.6,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""></div><p class=""progress""> [7/64]</br>number of points: 4</p>",,['stimuli/O.png'],0.0,f,test,feedback,,,O-
,html-keyboard-response,49,167727,0.0-5.0-0.7,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [8/64]</br>number of points: 4</p>",,"['stimuli/down_facing.png', 'stimuli/up_facing.png']",1.0,j,test,prepare,,,EF+
,html-keyboard-response,50,168984,0.0-5.0-1.7,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,1252.8649999876507,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/up_facing.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [8/64]</br>number of points: 4</p>",70.0,"['stimuli/down_facing.png', 'stimuli/up_facing.png']",1.0,j,test,main,0.0,,EF+
,html-keyboard-response,51,170987,0.0-5.0-2.7,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [8/64]</br>number of points: 4</p>",,"['stimuli/down_facing.png', 'stimuli/up_facing.png']",1.0,j,test,feedback,,,EF+
,html-keyboard-response,52,171490,0.0-5.0-0.8,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [9/64]</br>number of points: 4</p>",,"['stimuli/down_facing.png', 'stimuli/up_facing.png']",1.0,j,test,prepare,,,EF+
,html-keyboard-response,53,172282,0.0-5.0-1.8,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,787.4549999833107,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/up_facing.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [9/64]</br>number of points: 4</p>",74.0,"['stimuli/down_facing.png', 'stimuli/up_facing.png']",1.0,j,test,main,1.0,,EF+
,html-keyboard-response,54,174284,0.0-5.0-2.8,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [9/64]</br>number of points: 5</p>",,"['stimuli/down_facing.png', 'stimuli/up_facing.png']",1.0,j,test,feedback,,,EF+
,html-keyboard-response,55,174788,0.0-5.0-0.9,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [10/64]</br>number of points: 5</p>",,['stimuli/Q.png'],1.0,j,test,prepare,,,Q+
,html-keyboard-response,56,175581,0.0-5.0-1.9,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,789.4800000067335,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/Q.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [10/64]</br>number of points: 5</p>",74.0,['stimuli/Q.png'],1.0,j,test,main,1.0,,Q+
,html-keyboard-response,57,177585,0.0-5.0-2.9,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [10/64]</br>number of points: 6</p>",,['stimuli/Q.png'],1.0,j,test,feedback,,,Q+
,html-keyboard-response,58,178091,0.0-5.0-0.10,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [11/64]</br>number of points: 6</p>",,['stimuli/clover.png'],1.0,j,test,prepare,,,B+
,html-keyboard-response,59,178944,0.0-5.0-1.10,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,848.4499999904074,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/clover.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [11/64]</br>number of points: 6</p>",74.0,['stimuli/clover.png'],1.0,j,test,main,1.0,,B+
,html-keyboard-response,60,180946,0.0-5.0-2.10,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [11/64]</br>number of points: 7</p>",,['stimuli/clover.png'],1.0,j,test,feedback,,,B+
,html-keyboard-response,61,181451,0.0-5.0-0.11,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [12/64]</br>number of points: 7</p>",,['stimuli/hexagon.png'],1.0,j,test,prepare,,,C+
,html-keyboard-response,62,182243,0.0-5.0-1.11,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,786.6050000011455,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/hexagon.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [12/64]</br>number of points: 7</p>",70.0,['stimuli/hexagon.png'],1.0,j,test,main,0.0,,C+
,html-keyboard-response,63,184247,0.0-5.0-2.11,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [12/64]</br>number of points: 7</p>",,['stimuli/hexagon.png'],1.0,j,test,feedback,,,C+
,html-keyboard-response,64,184750,0.0-5.0-0.12,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [13/64]</br>number of points: 7</p>",,['stimuli/spade.png'],0.0,f,test,prepare,,,A-
,html-keyboard-response,65,185664,0.0-5.0-1.12,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,908.6349999997765,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/spade.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [13/64]</br>number of points: 7</p>",70.0,['stimuli/spade.png'],0.0,f,test,main,1.0,,A-
,html-keyboard-response,66,187667,0.0-5.0-2.12,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""></div><p class=""progress""> [13/64]</br>number of points: 8</p>",,['stimuli/spade.png'],0.0,f,test,feedback,,,A-
,html-keyboard-response,67,188171,0.0-5.0-0.13,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [14/64]</br>number of points: 8</p>",,['stimuli/up_facing.png'],0.0,f,test,prepare,,,E-
,html-keyboard-response,68,189143,0.0-5.0-1.13,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,966.3350000046194,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/up_facing.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [14/64]</br>number of points: 8</p>",74.0,['stimuli/up_facing.png'],0.0,f,test,main,0.0,,E-
,html-keyboard-response,69,191145,0.0-5.0-2.13,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""></div><p class=""progress""> [14/64]</br>number of points: 8</p>",,['stimuli/up_facing.png'],0.0,f,test,feedback,,,E-
,html-keyboard-response,70,191650,0.0-5.0-0.14,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [15/64]</br>number of points: 8</p>",,['stimuli/O.png'],0.0,f,test,prepare,,,O-
,html-keyboard-response,71,192393,0.0-5.0-1.14,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,738.6399999959394,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/O.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [15/64]</br>number of points: 8</p>",70.0,['stimuli/O.png'],0.0,f,test,main,1.0,,O-
,html-keyboard-response,72,194395,0.0-5.0-2.14,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""></div><p class=""progress""> [15/64]</br>number of points: 9</p>",,['stimuli/O.png'],0.0,f,test,feedback,,,O-
,html-keyboard-response,73,194899,0.0-5.0-0.15,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [16/64]</br>number of points: 9</p>",,"['stimuli/hexagon.png', 'stimuli/diamond.png']",0.0,f,test,prepare,,,CD-
,html-keyboard-response,74,195801,0.0-5.0-1.15,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,898.6349999904633,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/hexagon.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/diamond.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [16/64]</br>number of points: 9</p>",74.0,"['stimuli/hexagon.png', 'stimuli/diamond.png']",0.0,f,test,main,0.0,,CD-
,html-keyboard-response,75,197802,0.0-5.0-2.15,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""></div><p class=""progress""> [16/64]</br>number of points: 9</p>",,"['stimuli/hexagon.png', 'stimuli/diamond.png']",0.0,f,test,feedback,,,CD-
,html-keyboard-response,76,198305,0.0-5.0-0.16,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [17/64]</br>number of points: 9</p>",,['stimuli/O.png'],0.0,f,test,prepare,,,O-
,html-keyboard-response,77,199103,0.0-5.0-1.16,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,794.6249999804422,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/O.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [17/64]</br>number of points: 9</p>",70.0,['stimuli/O.png'],0.0,f,test,main,1.0,,O-
,html-keyboard-response,78,201107,0.0-5.0-2.16,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""></div><p class=""progress""> [17/64]</br>number of points: 10</p>",,['stimuli/O.png'],0.0,f,test,feedback,,,O-
,html-keyboard-response,79,201611,0.0-5.0-0.17,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [18/64]</br>number of points: 10</p>",,['stimuli/Q.png'],1.0,j,test,prepare,,,Q+
,html-keyboard-response,80,202463,0.0-5.0-1.17,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,848.3650000125635,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/Q.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [18/64]</br>number of points: 10</p>",74.0,['stimuli/Q.png'],1.0,j,test,main,1.0,,Q+
,html-keyboard-response,81,204466,0.0-5.0-2.17,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [18/64]</br>number of points: 11</p>",,['stimuli/Q.png'],1.0,j,test,feedback,,,Q+
,html-keyboard-response,82,204969,0.0-5.0-0.18,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [19/64]</br>number of points: 11</p>",,['stimuli/spade.png'],0.0,f,test,prepare,,,A-
,html-keyboard-response,83,206123,0.0-5.0-1.18,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,1152.379999984987,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/spade.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [19/64]</br>number of points: 11</p>",70.0,['stimuli/spade.png'],0.0,f,test,main,1.0,,A-
,html-keyboard-response,84,208126,0.0-5.0-2.18,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""></div><p class=""progress""> [19/64]</br>number of points: 12</p>",,['stimuli/spade.png'],0.0,f,test,feedback,,,A-
,html-keyboard-response,85,208630,0.0-5.0-0.19,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [20/64]</br>number of points: 12</p>",,['stimuli/hexagon.png'],1.0,j,test,prepare,,,C+
,html-keyboard-response,86,209603,0.0-5.0-1.19,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,968.8500000047497,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/hexagon.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [20/64]</br>number of points: 12</p>",70.0,['stimuli/hexagon.png'],1.0,j,test,main,0.0,,C+
,html-keyboard-response,87,211607,0.0-5.0-2.19,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [20/64]</br>number of points: 12</p>",,['stimuli/hexagon.png'],1.0,j,test,feedback,,,C+
,html-keyboard-response,88,212112,0.0-5.0-0.20,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [21/64]</br>number of points: 12</p>",,['stimuli/clover.png'],1.0,j,test,prepare,,,B+
,html-keyboard-response,89,213203,0.0-5.0-1.20,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,1087.2199999867007,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/clover.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [21/64]</br>number of points: 12</p>",70.0,['stimuli/clover.png'],1.0,j,test,main,0.0,,B+
,html-keyboard-response,90,215207,0.0-5.0-2.20,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [21/64]</br>number of points: 12</p>",,['stimuli/clover.png'],1.0,j,test,feedback,,,B+
,html-keyboard-response,91,215711,0.0-5.0-0.21,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [22/64]</br>number of points: 12</p>",,"['stimuli/down_facing.png', 'stimuli/up_facing.png']",1.0,j,test,prepare,,,EF+
,html-keyboard-response,92,216799,0.0-5.0-1.21,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,1085.2049999812152,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/down_facing.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/up_facing.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [22/64]</br>number of points: 12</p>",70.0,"['stimuli/down_facing.png', 'stimuli/up_facing.png']",1.0,j,test,main,0.0,,EF+
,html-keyboard-response,93,218801,0.0-5.0-2.21,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""><img src=""stimuli/cat.png"" class=""cat""></div><p class=""progress""> [22/64]</br>number of points: 12</p>",,"['stimuli/down_facing.png', 'stimuli/up_facing.png']",1.0,j,test,feedback,,,EF+
,html-keyboard-response,94,219305,0.0-5.0-0.22,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [23/64]</br>number of points: 12</p>",,"['stimuli/hexagon.png', 'stimuli/diamond.png']",0.0,f,test,prepare,,,CD-
,html-keyboard-response,95,221482,0.0-5.0-1.22,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,2171.6599999926984,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/diamond.png"" width=""30%"" style=""padding:2vmin"">	<img src=""stimuli/hexagon.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [23/64]</br>number of points: 12</p>",74.0,"['stimuli/hexagon.png', 'stimuli/diamond.png']",0.0,f,test,main,0.0,,CD-
,html-keyboard-response,96,223484,0.0-5.0-2.22,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""></div><p class=""progress""> [23/64]</br>number of points: 12</p>",,"['stimuli/hexagon.png', 'stimuli/diamond.png']",0.0,f,test,feedback,,,CD-
,html-keyboard-response,97,223987,0.0-5.0-0.23,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [24/64]</br>number of points: 12</p>",,['stimuli/up_facing.png'],0.0,f,test,prepare,,,E-
,html-keyboard-response,98,225261,0.0-5.0-1.23,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,1270.2550000103656,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><div class=""central_stim""><img src=""stimuli/up_facing.png"" width=""30%"" style=""padding:2vmin""></div><p class=""progress""> [24/64]</br>number of points: 12</p>",74.0,['stimuli/up_facing.png'],0.0,f,test,main,0.0,,E-
,html-keyboard-response,99,227263,0.0-5.0-2.23,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<div class=""central_stim""></div><p class=""progress""> [24/64]</br>number of points: 12</p>",,['stimuli/up_facing.png'],0.0,f,test,feedback,,,E-
,html-keyboard-response,100,227767,0.0-5.0-0.24,5f0c7ec1aabfdb45097524af,5c1942e200849900010afdcd,5f0c814c28879b4454e02d76,True,0.45,,,"<h2>Will the cat appear after this screen?</h2><div class=""J_key""><strong>Yes</strong> <br> (press J)</div><div class=""F_key""><strong>No</strong> <br> (press F)</div><p class=""progress""> [25/64]</br>number of points: 12</p>",,"['stimuli/hexagon.png', 'stimuli/diamond.png']",0.0,f,test,prepare,,,CD-
