success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,STUDY_ID,PROLIFIC_PID,SESSION_ID,bonus,nickname,rt,url,set_size,change,addition,RT,response,jitter,correct_response,test_part,correct,stimulus,key_press,responses
,p5Text,3,51367,0.0-3.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,,,
,p5cd_probe,4,54514,0.0-3.0-1.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,0.0,1.0,1368.4203251032159,f,262.30967487208545,f,practice,1.0,,,
,html-keyboard-response,5,55519,0.0-3.0-1.0-1.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_probe,6,58451,0.0-3.0-1.0-0.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,1.0,1.0,1318.7259873375297,f,98.6240126658231,j,practice,0.0,,,
,html-keyboard-response,7,59957,0.0-3.0-1.0-1.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,
,p5cd_probe,8,62702,0.0-3.0-1.0-0.2,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,0.0,0.0,1133.0480632022955,f,106.10193677712232,f,practice,1.0,,,
,html-keyboard-response,9,63709,0.0-3.0-1.0-1.2,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_probe,10,66601,0.0-3.0-1.0-0.3,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,1.0,0.0,1318.6181082273833,f,69.83689172193408,j,practice,0.0,,,
,html-keyboard-response,11,68108,0.0-3.0-1.0-1.3,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,
,p5Text,12,79310,0.0-3.1-0.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,,,
,p5cd_probe,13,81993,0.0-3.1-1.1-0.4,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,1.0,1.0,942.1865360345691,f,221.05346398893744,j,practice,0.0,,,
,html-keyboard-response,14,83497,0.0-3.1-1.1-1.4,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,
,p5cd_probe,15,86278,0.0-3.1-1.1-0.5,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,0.0,1.0,1244.5296170189977,j,20.405382965691388,f,practice,0.0,,,
,html-keyboard-response,16,87781,0.0-3.1-1.1-1.5,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,
,p5cd_probe,17,90513,0.0-3.1-1.1-0.6,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,0.0,0.0,1054.5412815990858,f,172.10371838882565,f,practice,1.0,,,
,html-keyboard-response,18,91518,0.0-3.1-1.1-1.6,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_probe,19,94079,0.0-3.1-1.1-0.7,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,1.0,0.0,862.8096981556155,f,186.22530181892216,j,practice,0.0,,,
,html-keyboard-response,20,95583,0.0-3.1-1.1-1.7,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,
,p5Text,21,96742,0.0-3.2-0.2,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,,,
,p5cd_probe,22,99716,0.0-3.2-1.2-0.8,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,1.0,1.0,1082.8216923982836,f,384.518307633698,j,practice,0.0,,,
,html-keyboard-response,23,101218,0.0-3.2-1.2-1.8,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;border:0px;font-size:30px;text-align:center"">wrong.</div>",,
,p5cd_probe,24,103719,0.0-3.2-1.2-0.9,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,0.0,0.0,853.2161756884307,f,128.98882431909442,f,practice,1.0,,,
,html-keyboard-response,25,104726,0.0-3.2-1.2-1.9,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_probe,26,107252,0.0-3.2-1.2-0.10,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,1.0,0.0,933.4730742266402,j,79.29692580364645,j,practice,1.0,,,
,html-keyboard-response,27,108255,0.0-3.2-1.2-1.10,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_probe,28,111071,0.0-3.2-1.2-0.11,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,0.0,1.0,933.9232516358607,f,365.68674840964377,f,practice,1.0,,,
,html-keyboard-response,29,112073,0.0-3.2-1.2-1.11,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5Text,30,120889,0.0-4.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,,,
,p5Text,31,139168,0.0-5.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,,,
,p5Text,32,144154,0.0-6.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,,,
,p5cd_probe,33,146717,0.0-6.0-1.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,6.0,1.0,0.0,968.4174731606618,f,425.15252681914717,j,test,0.0,,,
,p5cd_probe,34,149268,0.0-6.0-1.0-0.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,0.0,0.0,1063.8842793065123,j,322.27572065312415,f,test,0.0,,,
,p5cd_probe,35,151552,0.0-6.0-1.0-0.2,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,1.0,1.0,1101.598789007403,j,26.92121104337275,j,test,1.0,,,
,p5cd_probe,36,153970,0.0-6.0-1.0-0.3,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,8.0,1.0,0.0,829.4981018058024,f,435.1718982215971,j,test,0.0,,,
,p5cd_probe,37,156805,0.0-6.0-1.0-0.4,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,2.0,1.0,0.0,1306.9365250645205,j,367.30347492266446,j,test,1.0,,,
,p5cd_probe,38,158755,0.0-6.0-1.0-0.5,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,2.0,0.0,1.0,743.5408832621761,f,41.969116777181625,f,test,1.0,,,
,p5cd_probe,39,161107,0.0-6.0-1.0-0.6,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,0.0,1.0,776.0060535161756,f,411.8939464678988,f,test,1.0,,,
,p5cd_probe,40,163340,0.0-6.0-1.0-0.7,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,6.0,0.0,0.0,779.9988279235549,j,288.0561720812693,f,test,0.0,,,
,p5cd_probe,41,166092,0.0-6.0-1.0-0.8,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,4.0,1.0,0.0,1213.3192662382498,j,371.79073377046734,j,test,1.0,,,
,p5cd_probe,42,168408,0.0-6.0-1.0-0.9,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,2.0,0.0,0.0,733.0825141631067,f,419.03748584445566,f,test,1.0,,,
,p5cd_probe,43,170794,0.0-6.0-1.0-0.10,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,6.0,0.0,1.0,1033.8354649953544,j,192.939535016194,f,test,0.0,,,
,p5cd_probe,44,173295,0.0-6.0-1.0-0.11,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,8.0,0.0,0.0,1010.0474951555952,j,326.5475048683584,f,test,0.0,,,
,p5cd_probe,45,175578,0.0-6.0-1.0-0.12,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,8.0,1.0,1.0,918.9157653832808,f,208.4492346039042,j,test,0.0,,,
,p5cd_probe,46,178347,0.0-6.0-1.0-0.13,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,6.0,1.0,1.0,1118.5368605307303,j,493.8531394582242,j,test,1.0,,,
,p5cd_probe,47,180546,0.0-6.0-1.0-0.14,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,8.0,0.0,1.0,770.124571362976,f,275.39542864542454,f,test,1.0,,,
,p5cd_probe,48,182981,0.0-6.0-1.0-0.15,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,2.0,1.0,1.0,1049.242795468308,j,231.6372045315802,j,test,1.0,,,
,p5Text,49,197878,0.0-6.0-2.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,,,
,p5Text,50,200526,0.0-6.0-0.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5f11ab6d62b89d048d6ad245,"[31, 251, 179, 87, 213, 12, 72, 133, 171, 224, 140, 210, 16, 4, 124, 6, 156, 182, 118, 83, 252, 108, 227, 56, 22, 125, 36, 196, 135, 15, 98, 14]",5f180469d29f570181bfb241,5f11ab6d62b89d048d6ad245,5f1824a05e92c404f739afa6,0.21,JimmyJim,,,,,,,,,,,,,,
