,target,target_present,set_size,response,search_time,correct
926,Q,0,1,0,3,1
927,Q,0,1,0,4,1
928,Q,0,1,0,3,1
929,Q,0,1,0,4,1
930,Q,0,1,0,5,1
931,Q,0,1,0,2,1
932,Q,0,1,0,5,1
933,Q,0,1,1,2,0
934,Q,0,1,0,5,1
935,Q,0,1,0,6,1
936,Q,0,1,0,4,1
937,Q,0,1,0,3,1
938,Q,0,1,0,2,1
939,Q,0,1,1,2,0
940,Q,0,1,0,4,1
941,Q,0,1,0,2,1
942,Q,0,1,0,2,1
943,Q,0,1,0,2,1
944,Q,0,1,0,2,1
945,Q,0,1,0,3,1
946,Q,0,1,0,2,1
947,Q,0,1,0,3,1
948,Q,0,1,0,4,1
949,Q,0,1,0,4,1
950,Q,0,1,0,3,1
951,Q,0,1,0,2,1
952,Q,0,1,0,2,1
953,Q,0,1,0,2,1
954,Q,0,1,0,2,1
955,Q,0,1,0,4,1
956,Q,0,1,0,2,1
957,Q,0,1,1,3,0
958,Q,0,1,0,3,1
959,Q,0,1,1,3,0
960,Q,0,1,1,6,0
961,Q,0,1,0,3,1
962,Q,0,1,1,2,0
963,Q,0,1,0,2,1
964,Q,0,1,0,3,1
965,Q,0,1,0,4,1
966,Q,0,1,0,2,1
967,Q,0,1,0,5,1
968,Q,0,1,0,2,1
969,Q,0,1,0,3,1
970,Q,0,1,0,3,1
971,Q,0,1,0,4,1
972,Q,0,1,0,3,1
973,Q,0,1,0,2,1
974,Q,0,1,0,3,1
975,Q,0,1,0,2,1
976,Q,0,1,1,2,0
977,Q,0,1,0,3,1
978,Q,0,1,0,3,1
979,Q,0,1,0,3,1
980,Q,0,1,0,3,1
981,Q,0,1,0,2,1
982,Q,0,1,0,2,1
983,Q,0,1,0,3,1
984,Q,0,1,1,2,0
985,Q,0,1,1,6,0
986,Q,0,1,0,2,1
987,Q,0,1,0,3,1
988,Q,0,1,0,3,1
989,Q,0,1,0,3,1
990,Q,0,1,0,3,1
991,Q,0,1,0,3,1
992,Q,0,1,0,2,1
993,Q,0,1,0,5,1
994,Q,0,1,1,3,0
995,Q,0,1,0,2,1
996,Q,0,1,0,2,1
997,Q,0,1,0,6,1
998,Q,0,1,0,2,1
999,Q,0,1,0,4,1
1000,Q,0,1,1,2,0
1001,Q,0,1,0,4,1
1002,Q,0,1,0,2,1
1003,Q,0,1,0,4,1
1004,Q,0,1,0,3,1
1005,Q,0,1,0,3,1
1006,Q,0,1,0,2,1
1007,Q,0,1,0,3,1
1008,Q,0,1,0,3,1
1009,Q,0,1,0,4,1
1010,Q,0,1,0,3,1
1011,Q,0,1,0,2,1
1012,Q,0,1,1,2,0
1013,Q,0,1,0,4,1
1014,Q,0,1,0,2,1
1015,Q,0,1,0,2,1
1016,Q,0,1,0,5,1
1017,Q,0,1,0,2,1
1018,Q,0,1,0,2,1
1019,Q,0,1,0,2,1
1020,Q,0,1,0,4,1
1021,Q,0,1,0,5,1
1022,Q,0,1,0,2,1
1023,Q,0,1,0,2,1
1024,Q,0,1,0,2,1
1025,Q,0,1,0,2,1
1026,Q,0,1,0,3,1
1027,Q,0,1,0,4,1
1028,Q,0,1,1,2,0
1029,Q,0,1,0,2,1
1030,Q,0,1,0,2,1
1031,Q,0,1,0,3,1
1032,Q,0,1,0,4,1
1033,Q,0,1,0,3,1
1034,Q,0,1,0,2,1
1035,Q,0,1,0,2,1
1036,Q,0,1,0,2,1
1037,Q,0,1,0,2,1
1038,Q,0,1,0,2,1
1039,Q,0,1,0,2,1
1040,Q,0,1,0,2,1
1041,Q,0,1,0,5,1
1042,Q,0,1,0,4,1
1043,Q,0,1,0,6,1
1044,Q,0,1,0,3,1
1045,Q,0,1,0,2,1
1046,Q,0,1,0,3,1
1047,Q,0,1,0,5,1
1048,Q,0,1,0,2,1
1049,Q,0,1,0,3,1
1050,Q,0,1,0,3,1
1051,Q,0,1,0,3,1
1052,Q,0,1,0,3,1
1053,Q,0,1,0,2,1
1054,Q,0,1,0,4,1
1055,Q,0,1,0,2,1
1056,Q,0,1,0,4,1
1057,Q,0,1,0,3,1
1058,Q,0,1,0,6,1
1059,Q,0,1,0,4,1
1060,Q,0,1,0,3,1
1061,Q,0,1,0,3,1
1062,Q,0,1,0,2,1
1063,Q,0,1,1,4,0
1064,Q,0,1,0,2,1
1065,Q,0,1,0,2,1
1066,Q,0,1,0,3,1
1067,Q,0,1,1,4,0
1068,Q,0,1,0,4,1
1069,Q,0,1,0,2,1
1070,Q,0,1,0,5,1
1071,Q,0,1,0,4,1
1072,Q,0,1,0,2,1
1073,Q,0,1,1,6,0
1074,Q,0,1,0,2,1
1075,Q,0,1,1,5,0
1076,Q,0,1,1,2,0
1077,Q,0,1,0,4,1
1078,Q,0,1,0,2,1
1079,Q,0,1,1,2,0
1080,Q,0,1,0,3,1
1081,Q,0,1,0,2,1
1082,Q,0,1,1,2,0
1083,Q,0,1,0,2,1
1084,Q,0,1,0,2,1
1085,Q,0,1,0,2,1
1086,Q,0,1,0,2,1
1087,Q,0,1,0,4,1
1088,Q,0,1,0,3,1
1089,Q,0,1,0,3,1
1090,Q,0,1,0,4,1
1091,Q,0,1,0,3,1
1092,Q,0,1,0,3,1
1093,Q,0,1,0,4,1
1094,Q,0,1,0,3,1
1095,Q,0,1,1,2,0
1096,Q,0,1,0,2,1
1097,Q,0,1,1,3,0
1098,Q,0,1,0,3,1
1099,Q,0,1,0,3,1
1100,Q,0,1,0,6,1
1101,Q,0,1,0,2,1
1102,Q,0,1,0,3,1
1103,Q,0,1,0,3,1
1104,Q,0,1,0,4,1
1105,Q,0,1,0,2,1
1106,Q,0,1,0,5,1
1107,Q,0,1,0,5,1
1108,Q,0,1,0,4,1
1109,Q,0,1,0,4,1
1110,Q,0,1,0,3,1
1111,Q,0,1,0,3,1
1112,Q,0,1,0,4,1
1113,Q,0,1,0,2,1
1114,Q,0,1,0,2,1
1115,Q,0,1,0,2,1
1116,Q,0,1,0,5,1
1117,Q,0,1,0,3,1
1118,Q,0,1,0,2,1
1119,Q,0,1,1,3,0
1120,Q,0,1,0,2,1
1121,Q,0,1,0,2,1
1122,Q,0,1,0,2,1
1123,Q,0,1,1,2,0
1124,Q,0,1,0,2,1
1125,Q,0,1,0,2,1
1126,Q,0,1,0,2,1
1127,Q,0,1,0,2,1
1128,Q,0,1,0,2,1
1129,Q,0,1,0,2,1
1130,Q,0,1,0,2,1
1131,Q,0,1,0,2,1
1132,Q,0,1,0,2,1
1133,Q,0,1,0,2,1
1134,Q,0,1,0,8,1
1135,Q,0,1,0,4,1
1136,Q,0,1,0,3,1
1137,Q,0,1,0,2,1
1138,Q,0,1,0,3,1
1139,Q,0,1,0,3,1
1140,Q,0,1,0,3,1
1141,Q,0,1,0,2,1
1142,Q,0,1,0,4,1
1143,Q,0,1,0,3,1
1144,Q,0,1,0,6,1
1145,Q,0,1,0,4,1
1146,Q,0,1,0,2,1
1147,Q,0,1,0,3,1
1148,Q,0,1,0,2,1
1149,Q,0,1,0,2,1
1150,Q,0,1,0,2,1
1151,Q,0,1,0,3,1
1152,Q,0,1,0,3,1
1153,Q,0,1,0,4,1
1154,Q,0,1,0,2,1
1155,Q,0,1,1,12,0
1156,Q,0,1,0,2,1
1157,Q,0,1,1,3,0
1158,Q,0,1,0,5,1
1159,Q,0,1,0,2,1
1160,Q,0,1,0,2,1
1161,Q,0,1,0,2,1
1162,Q,0,1,0,3,1
1163,Q,0,1,0,3,1
1164,Q,0,1,0,2,1
1165,Q,0,1,0,4,1
1166,Q,0,1,0,3,1
1167,Q,0,1,0,3,1
1168,Q,0,1,0,5,1
1169,Q,0,1,0,6,1
1170,Q,0,1,1,2,0
1171,Q,0,1,0,7,1
1172,Q,0,1,0,2,1
1173,Q,0,1,1,3,0
1174,Q,0,1,0,5,1
1175,Q,0,1,0,3,1
1176,Q,0,1,0,2,1
1177,Q,0,1,0,2,1
1178,Q,0,1,0,2,1
1179,Q,0,1,0,5,1
1180,Q,0,1,0,2,1
1181,Q,0,1,0,6,1
1182,Q,0,1,0,2,1
1183,Q,0,1,0,2,1
1184,Q,0,1,1,5,0
1185,Q,0,1,0,3,1
1186,Q,0,1,0,7,1
1187,Q,0,1,0,5,1
1188,Q,0,1,0,2,1
1189,Q,0,1,0,5,1
1190,Q,0,1,0,2,1
1191,Q,0,1,1,3,0
1192,Q,0,1,0,2,1
1193,Q,0,1,0,3,1
1194,Q,0,1,0,3,1
1195,Q,0,1,1,5,0
1196,Q,0,1,1,3,0
1197,Q,0,1,0,3,1
1198,Q,0,1,0,3,1
1199,Q,0,1,0,3,1
1200,Q,0,1,0,2,1
1201,Q,0,1,0,2,1
1202,Q,0,1,0,3,1
1203,Q,0,1,0,4,1
1204,Q,0,1,0,2,1
1205,Q,0,1,0,2,1
1206,Q,0,1,0,4,1
1207,Q,0,1,0,2,1
1208,Q,0,1,0,2,1
1209,Q,0,1,0,2,1
1210,Q,0,1,0,2,1
1211,Q,0,1,0,3,1
1212,Q,0,1,0,2,1
1213,Q,0,1,0,3,1
1214,Q,0,1,0,2,1
1215,Q,0,1,0,2,1
1216,Q,0,1,0,4,1
1217,Q,0,1,0,2,1
1218,Q,0,1,0,2,1
1219,Q,0,1,0,3,1
1220,Q,0,1,1,3,0
1221,Q,0,1,1,2,0
1222,Q,0,1,0,4,1
1223,Q,0,1,0,2,1
1224,Q,0,1,0,3,1
1225,Q,0,1,0,3,1
1226,Q,0,1,0,2,1
1227,Q,0,1,0,2,1
1228,Q,0,1,0,2,1
1229,Q,0,1,0,2,1
1230,Q,0,1,0,2,1
1231,Q,0,1,0,2,1
1232,Q,0,1,0,6,1
1233,Q,0,1,0,2,1
1234,Q,0,1,1,4,0
1235,Q,0,1,0,2,1
1236,Q,0,1,0,2,1
1237,Q,0,1,0,2,1
1238,Q,0,1,0,2,1
1239,Q,0,1,0,5,1
1240,Q,0,1,0,4,1
1241,Q,0,1,0,5,1
1242,Q,0,1,0,2,1
1243,Q,0,1,0,2,1
1244,Q,0,1,0,3,1
1245,Q,0,1,0,6,1
1246,Q,0,1,0,7,1
1247,Q,0,1,0,2,1
1248,Q,0,1,0,2,1
1249,Q,0,1,0,4,1
1250,Q,0,1,0,2,1
1251,Q,0,1,0,2,1
1252,Q,0,1,0,4,1
1253,Q,0,1,0,3,1
1254,Q,0,1,0,2,1
1255,Q,0,1,0,2,1
1256,Q,0,1,0,2,1
1257,Q,0,1,0,3,1
1258,Q,0,1,0,2,1
1259,Q,0,1,0,3,1
1260,Q,0,1,0,2,1
1261,Q,0,1,0,2,1
1262,Q,0,1,0,2,1
1263,Q,0,1,0,2,1
1264,Q,0,1,0,3,1
1265,Q,0,1,1,3,0
1266,Q,0,1,1,3,0
1267,Q,0,1,1,4,0
1268,Q,0,1,0,3,1
1269,Q,0,1,0,2,1
1270,Q,0,1,0,3,1
1271,Q,0,1,0,3,1
1272,Q,0,1,0,3,1
1273,Q,0,1,0,3,1
1274,Q,0,1,0,6,1
1275,Q,0,1,0,2,1
1276,Q,0,1,0,6,1
1277,Q,0,1,0,2,1
1278,Q,0,1,0,5,1
1279,Q,0,1,0,2,1
1280,Q,0,1,0,3,1
1281,Q,0,1,0,3,1
1282,Q,0,1,0,2,1
1283,Q,0,1,0,2,1
1284,Q,0,1,0,2,1
1285,Q,0,1,0,4,1
1286,Q,0,1,0,2,1
1287,Q,0,1,0,3,1
1288,Q,0,1,0,3,1
1289,Q,0,1,0,4,1
1290,Q,0,1,0,3,1
1291,Q,0,1,0,7,1
1292,Q,0,1,1,2,0
1293,Q,0,1,0,4,1
1294,Q,0,1,0,3,1
1295,Q,0,1,0,3,1
1296,Q,0,1,0,2,1
1297,Q,0,1,0,4,1
1298,Q,0,1,0,2,1
1299,Q,0,1,1,2,0
1300,Q,0,1,0,2,1
1301,Q,0,1,0,4,1
1302,Q,0,1,0,4,1
1303,Q,0,1,1,2,0
1304,Q,0,1,0,2,1
1305,Q,0,1,0,2,1
1306,Q,0,1,0,3,1
1307,Q,0,1,1,5,0
1308,Q,0,1,0,5,1
1309,Q,0,1,0,4,1
1310,Q,0,1,0,2,1
1311,Q,0,1,0,3,1
1312,Q,0,1,0,2,1
1313,Q,0,1,0,4,1
1314,Q,0,1,0,3,1
1315,Q,0,1,0,3,1
1316,Q,0,1,1,3,0
1317,Q,0,1,0,2,1
1318,Q,0,1,0,3,1
1319,Q,0,1,0,2,1
1320,Q,0,1,0,2,1
1321,Q,0,1,0,7,1
1322,Q,0,1,1,2,0
1323,Q,0,1,0,2,1
1324,Q,0,1,0,3,1
1325,Q,0,1,0,3,1
1326,Q,0,1,0,2,1
1327,Q,0,1,0,4,1
1328,Q,0,1,0,2,1
1329,Q,0,1,0,6,1
1330,Q,0,1,0,4,1
1331,Q,0,1,0,3,1
1332,Q,0,1,0,3,1
1333,Q,0,1,0,2,1
1334,Q,0,1,0,3,1
1335,Q,0,1,0,2,1
1336,Q,0,1,0,2,1
1337,Q,0,1,0,6,1
1338,Q,0,1,0,6,1
1339,Q,0,1,0,3,1
1340,Q,0,1,0,4,1
1341,Q,0,1,0,7,1
1342,Q,0,1,0,3,1
1343,Q,0,1,0,2,1
1344,Q,0,1,0,2,1
1345,Q,0,1,0,4,1
1346,Q,0,1,0,2,1
1347,Q,0,1,0,2,1
1348,Q,0,1,0,3,1
1349,Q,0,1,0,3,1
1350,Q,0,1,0,2,1
1351,Q,0,1,0,3,1
1352,Q,0,1,0,3,1
1353,Q,0,1,0,2,1
1354,Q,0,1,0,2,1
1355,Q,0,1,0,2,1
1356,Q,0,1,0,3,1
1357,Q,0,1,0,2,1
1358,Q,0,1,0,4,1
1359,Q,0,1,0,3,1
1360,Q,0,1,1,2,0
1361,Q,0,1,0,2,1
1362,Q,0,1,0,2,1
1363,Q,0,1,0,2,1
1364,Q,0,1,0,2,1
1365,Q,0,1,0,2,1
1366,Q,0,1,0,3,1
1367,Q,0,1,0,3,1
1368,Q,0,1,0,3,1
1369,Q,0,1,0,2,1
1370,Q,0,1,0,2,1
1371,Q,0,1,0,3,1
1372,Q,0,1,0,4,1
1373,Q,0,1,0,3,1
1374,Q,0,1,0,5,1
1375,Q,0,1,0,2,1
1376,Q,0,1,0,3,1
1377,Q,0,1,1,3,0
1378,Q,0,1,0,3,1
1379,Q,0,1,0,2,1
1380,Q,0,1,1,2,0
1381,Q,0,1,0,2,1
1382,Q,0,1,0,4,1
1383,Q,0,1,1,4,0
1384,Q,0,1,0,2,1
1385,Q,0,1,0,3,1
1386,Q,0,1,0,2,1
1387,Q,0,1,0,5,1
1388,Q,0,1,0,2,1
1389,Q,0,1,0,3,1
1390,Q,0,1,0,3,1
1391,Q,0,1,0,7,1
1392,Q,0,1,1,2,0
1393,Q,0,1,0,2,1
1394,Q,0,1,0,2,1
1395,Q,0,1,0,2,1
1396,Q,0,1,0,4,1
1397,Q,0,1,0,2,1
1398,Q,0,1,1,2,0
1399,Q,0,1,0,10,1
1400,Q,0,1,0,2,1
1401,Q,0,1,1,5,0
1402,Q,0,1,0,3,1
1403,Q,0,1,1,4,0
1404,Q,0,1,0,5,1
1405,Q,0,1,0,2,1
1406,Q,0,1,0,3,1
1407,Q,0,1,0,2,1
1408,Q,0,1,0,3,1
1409,Q,0,1,0,2,1
1410,Q,0,1,0,2,1
1411,Q,0,1,0,2,1
1412,Q,0,1,0,5,1
1413,Q,0,1,0,2,1
1414,Q,0,1,0,2,1
1415,Q,0,1,0,8,1
1416,Q,0,1,0,3,1
1417,Q,0,1,0,3,1
1418,Q,0,1,0,5,1
1419,Q,0,1,0,5,1
1420,Q,0,1,0,2,1
1421,Q,0,1,0,3,1
1422,Q,0,1,0,5,1
1423,Q,0,1,0,4,1
1424,Q,0,1,0,2,1
1425,Q,0,1,0,8,1
1426,Q,0,1,1,2,0
1427,Q,0,1,0,2,1
1428,Q,0,1,0,2,1
1429,Q,0,1,0,3,1
1430,Q,0,1,0,4,1
1431,Q,0,1,0,2,1
1432,Q,0,1,0,2,1
1433,Q,0,1,0,2,1
1434,Q,0,1,0,2,1
1435,Q,0,1,0,3,1
1436,Q,0,1,0,2,1
1437,Q,0,1,0,3,1
1438,Q,0,1,0,2,1
1439,Q,0,1,0,3,1
1440,Q,0,1,0,3,1
1441,Q,0,1,0,2,1
1442,Q,0,1,0,2,1
1443,Q,0,1,0,2,1
1444,Q,0,1,0,3,1
1445,Q,0,1,0,4,1
1446,Q,0,1,0,3,1
1447,Q,0,1,0,2,1
1448,Q,0,1,0,3,1
1449,Q,0,1,0,2,1
1450,Q,0,1,0,8,1
1451,Q,0,1,0,5,1
1452,Q,0,1,0,2,1
1453,Q,0,1,1,2,0
1454,Q,0,1,0,5,1
1455,Q,0,1,1,5,0
1456,Q,0,1,0,3,1
1457,Q,0,1,0,2,1
1458,Q,0,1,0,2,1
1459,Q,0,1,0,3,1
1460,Q,0,1,0,2,1
1461,Q,0,1,0,3,1
1462,Q,0,1,0,2,1
1463,Q,0,1,0,3,1
1464,Q,0,1,0,3,1
1465,Q,0,1,0,3,1
1466,Q,0,1,0,2,1
1467,Q,0,1,0,3,1
1468,Q,0,1,0,5,1
1469,Q,0,1,0,4,1
1470,Q,0,1,1,2,0
1471,Q,0,1,0,3,1
1472,Q,0,1,0,3,1
1473,Q,0,1,0,2,1
1474,Q,0,1,0,3,1
1475,Q,0,1,0,3,1
1476,Q,0,1,0,3,1
1477,Q,0,1,0,3,1
1478,Q,0,1,1,2,0
1479,Q,0,1,0,3,1
1480,Q,0,1,1,2,0
1481,Q,0,1,1,3,0
1482,Q,0,1,0,2,1
1483,Q,0,1,0,2,1
1484,Q,0,1,0,4,1
1485,Q,0,1,0,2,1
1486,Q,0,1,0,2,1
1487,Q,0,1,0,3,1
1488,Q,0,1,0,4,1
1489,Q,0,1,0,4,1
1490,Q,0,1,0,4,1
1491,Q,0,1,0,2,1
1492,Q,0,1,0,6,1
1493,Q,0,1,0,3,1
1494,Q,0,1,0,2,1
1495,Q,0,1,0,5,1
1496,Q,0,1,0,3,1
1497,Q,0,1,0,3,1
1498,Q,0,1,0,3,1
1499,Q,0,1,0,3,1
1500,Q,0,1,0,4,1
1501,Q,0,1,0,3,1
1502,Q,0,1,0,3,1
1503,Q,0,1,0,4,1
1504,Q,0,1,0,3,1
1505,Q,0,1,0,2,1
1506,Q,0,1,0,4,1
1507,Q,0,1,0,2,1
1508,Q,0,1,0,2,1
1509,Q,0,1,0,5,1
1510,Q,0,1,1,5,0
1511,Q,0,1,0,5,1
1512,Q,0,1,0,2,1
1513,Q,0,1,0,2,1
1514,Q,0,1,0,3,1
1515,Q,0,1,0,3,1
1516,Q,0,1,0,2,1
1517,Q,0,1,0,5,1
1518,Q,0,1,0,4,1
1519,Q,0,1,0,3,1
1520,Q,0,1,0,3,1
1521,Q,0,1,0,2,1
1522,Q,0,1,0,3,1
1523,Q,0,1,0,4,1
1524,Q,0,1,0,4,1
1525,Q,0,1,0,2,1
1526,Q,0,1,0,2,1
1527,Q,0,1,0,3,1
1528,Q,0,1,0,3,1
1529,Q,0,1,0,4,1
1530,Q,0,1,0,4,1
1531,Q,0,1,0,4,1
1532,Q,0,1,0,2,1
1533,Q,0,1,0,4,1
1534,Q,0,1,0,2,1
1535,Q,0,1,0,2,1
1536,Q,0,1,0,3,1
1537,Q,0,1,0,5,1
1538,Q,0,1,1,2,0
1539,Q,0,1,0,4,1
1540,Q,0,1,0,2,1
1541,Q,0,1,0,5,1
1542,Q,0,1,0,3,1
1543,Q,0,1,0,2,1
1544,Q,0,1,0,2,1
1545,Q,0,1,1,4,0
1546,Q,0,1,0,2,1
1547,Q,0,1,0,2,1
1548,Q,0,1,0,3,1
1549,Q,0,1,0,2,1
1550,Q,0,1,0,2,1
1551,Q,0,1,0,2,1
1552,Q,0,1,0,6,1
1553,Q,0,1,0,3,1
1554,Q,0,1,0,3,1
1555,Q,0,1,0,2,1
1556,Q,0,1,0,2,1
1557,Q,0,1,0,2,1
1558,Q,0,1,0,2,1
1559,Q,0,1,0,2,1
1560,Q,0,1,0,6,1
1561,Q,0,1,0,4,1
1562,Q,0,1,1,3,0
1563,Q,0,1,0,2,1
1564,Q,0,1,0,2,1
1565,Q,0,1,0,3,1
1566,Q,0,1,1,2,0
1567,Q,0,1,0,2,1
1568,Q,0,1,1,3,0
1569,Q,0,1,0,2,1
1570,Q,0,1,0,3,1
1571,Q,0,1,0,2,1
1572,Q,0,1,0,5,1
1573,Q,0,1,0,7,1
1574,Q,0,1,0,3,1
1575,Q,0,1,0,2,1
1576,Q,0,1,0,3,1
1577,Q,0,1,0,2,1
1578,Q,0,1,0,2,1
1579,Q,0,1,0,4,1
1580,Q,0,1,0,5,1
1581,Q,0,1,0,2,1
1582,Q,0,1,0,3,1
1583,Q,0,1,0,2,1
1584,Q,0,1,0,4,1
1585,Q,0,1,0,3,1
1586,Q,0,1,1,5,0
1587,Q,0,1,0,4,1
1588,Q,0,1,0,2,1
1589,Q,0,1,0,3,1
1590,Q,0,1,0,2,1
1591,Q,0,1,0,2,1
1592,Q,0,1,0,6,1
1593,Q,0,1,0,4,1
1594,Q,0,1,0,2,1
1595,Q,0,1,0,5,1
1596,Q,0,1,0,2,1
1597,Q,0,1,1,2,0
1598,Q,0,1,0,3,1
1599,Q,0,1,0,3,1
1600,Q,0,1,0,3,1
1601,Q,0,1,0,4,1
1602,Q,0,1,0,5,1
1603,Q,0,1,0,4,1
1604,Q,0,1,1,2,0
1605,Q,0,1,1,4,0
1606,Q,0,1,1,2,0
1607,Q,0,1,1,2,0
1608,Q,0,1,0,3,1
1609,Q,0,1,0,2,1
1610,Q,0,1,0,2,1
1611,Q,0,1,0,2,1
1612,Q,0,1,0,3,1
1613,Q,0,1,0,3,1
1614,Q,0,1,0,3,1
1615,Q,0,1,0,2,1
1616,Q,0,1,0,2,1
1617,Q,0,1,0,2,1
1618,Q,0,1,0,9,1
1619,Q,0,1,0,2,1
1620,Q,0,1,0,4,1
1621,Q,0,1,0,7,1
1622,Q,0,1,1,2,0
1623,Q,0,1,0,2,1
1624,Q,0,1,0,5,1
1625,Q,0,1,0,3,1
1626,Q,0,1,0,3,1
1627,Q,0,1,0,2,1
1628,Q,0,1,0,3,1
1629,Q,0,1,0,2,1
1630,Q,0,1,0,4,1
1631,Q,0,1,0,8,1
1632,Q,0,1,1,3,0
1633,Q,0,1,1,3,0
1634,Q,0,1,0,3,1
1635,Q,0,1,0,4,1
1636,Q,0,1,0,4,1
1637,Q,0,1,0,2,1
1638,Q,0,1,0,3,1
1639,Q,0,1,0,3,1
1640,Q,0,1,0,3,1
1641,Q,0,1,0,2,1
1642,Q,0,1,0,3,1
1643,Q,0,1,1,2,0
1644,Q,0,1,0,2,1
1645,Q,0,1,0,2,1
1646,Q,0,1,1,2,0
1647,Q,0,1,0,3,1
1648,Q,0,1,0,2,1
1649,Q,0,1,0,3,1
1650,Q,0,1,0,6,1
1651,Q,0,1,1,4,0
1652,Q,0,1,0,4,1
1653,Q,0,1,0,2,1
1654,Q,0,1,0,2,1
1655,Q,0,1,0,5,1
1656,Q,0,1,0,2,1
1657,Q,0,1,0,3,1
1658,Q,0,1,0,2,1
1659,Q,0,1,0,7,1
1660,Q,0,1,0,6,1
1661,Q,0,1,0,3,1
1662,Q,0,1,0,2,1
1663,Q,0,1,0,9,1
1664,Q,0,1,0,2,1
1665,Q,0,1,0,2,1
1666,Q,0,1,0,4,1
1667,Q,0,1,0,2,1
1668,Q,0,1,0,3,1
1669,Q,0,1,0,4,1
1670,Q,0,1,0,3,1
1671,Q,0,1,0,3,1
1672,Q,0,1,0,3,1
1673,Q,0,1,0,4,1
1674,Q,0,1,0,4,1
1675,Q,0,1,0,2,1
1676,Q,0,1,0,3,1
1677,Q,0,1,0,2,1
1678,Q,0,1,0,3,1
1679,Q,0,1,0,3,1
1680,Q,0,1,0,3,1
1681,Q,0,1,0,2,1
1682,Q,0,1,1,3,0
1683,Q,0,1,0,7,1
1684,Q,0,1,0,5,1
1685,Q,0,1,0,2,1
1686,Q,0,1,0,4,1
1687,Q,0,1,0,3,1
1688,Q,0,1,0,4,1
1689,Q,0,1,0,4,1
1690,Q,0,1,1,4,0
1691,Q,0,1,0,3,1
1692,Q,0,1,0,3,1
1693,Q,0,1,0,3,1
1694,Q,0,1,0,2,1
1695,Q,0,1,1,3,0
1696,Q,0,1,1,5,0
1697,Q,0,1,0,3,1
1698,Q,0,1,0,4,1
1699,Q,0,1,0,2,1
1700,Q,0,1,0,3,1
1701,Q,0,1,0,2,1
1702,Q,0,1,0,2,1
1703,Q,0,1,0,2,1
1704,Q,0,1,0,2,1
1705,Q,0,1,0,2,1
1706,Q,0,1,0,2,1
1707,Q,0,1,0,2,1
1708,Q,0,1,0,3,1
1709,Q,0,1,0,3,1
1710,Q,0,1,0,2,1
1711,Q,0,1,0,5,1
1712,Q,0,1,0,9,1
1713,Q,0,1,0,4,1
1714,Q,0,1,0,2,1
1715,Q,0,1,0,2,1
1716,Q,0,1,0,2,1
1717,Q,0,1,0,3,1
1718,Q,0,1,0,3,1
1719,Q,0,1,0,5,1
1720,Q,0,1,0,4,1
1721,Q,0,1,0,3,1
1722,Q,0,1,0,4,1
1723,Q,0,1,0,4,1
1724,Q,0,1,0,3,1
1725,Q,0,1,0,8,1
1726,Q,0,1,0,5,1
1727,Q,0,1,0,3,1
1728,Q,0,1,0,3,1
1729,Q,0,1,0,2,1
1730,Q,0,1,0,7,1
1731,Q,0,1,0,2,1
1732,Q,0,1,1,2,0
1733,Q,0,1,1,2,0
1734,Q,0,1,0,2,1
1735,Q,0,1,0,4,1
1736,Q,0,1,0,2,1
1737,Q,0,1,0,5,1
1738,Q,0,1,0,3,1
1739,Q,0,1,1,3,0
1740,Q,0,1,0,3,1
1741,Q,0,1,0,2,1
1742,Q,0,1,0,2,1
1743,Q,0,1,0,2,1
1744,Q,0,1,0,2,1
1745,Q,0,1,1,2,0
1746,Q,0,1,0,5,1
1747,Q,0,1,0,6,1
1748,Q,0,1,0,3,1
1749,Q,0,1,0,3,1
1750,Q,0,1,0,2,1
1751,Q,0,1,0,2,1
1752,Q,0,1,0,3,1
1753,Q,0,1,0,2,1
1754,Q,0,1,0,2,1
1755,Q,0,1,0,5,1
1756,Q,0,1,0,3,1
1757,Q,0,1,0,2,1
1758,Q,0,1,0,2,1
1759,Q,0,1,0,2,1
1760,Q,0,1,0,2,1
1761,Q,0,1,0,5,1
1762,Q,0,1,0,2,1
1763,Q,0,1,0,2,1
1764,Q,0,1,0,7,1
1765,Q,0,1,0,3,1
1766,Q,0,1,1,2,0
1767,Q,0,1,1,3,0
1768,Q,0,1,0,2,1
1769,Q,0,1,1,4,0
1770,Q,0,1,0,3,1
1771,Q,0,1,0,2,1
1772,Q,0,1,0,3,1
1773,Q,0,1,0,3,1
1774,Q,0,1,0,2,1
1775,Q,0,1,0,3,1
1776,Q,0,1,0,2,1
1777,Q,0,1,0,6,1
1778,Q,0,1,0,3,1
1779,Q,0,1,0,2,1
1780,Q,0,1,0,2,1
1781,Q,0,1,0,2,1
1782,Q,0,1,0,2,1
1783,Q,0,1,0,4,1
1784,Q,0,1,0,3,1
1785,Q,0,1,0,2,1
1786,Q,0,1,0,4,1
1787,Q,0,1,0,3,1
1788,Q,0,1,0,4,1
1789,Q,0,1,0,3,1
1790,Q,0,1,0,2,1
1791,Q,0,1,0,4,1
1792,Q,0,1,0,2,1
1793,Q,0,1,0,3,1
1794,Q,0,1,0,4,1
1795,Q,0,1,0,3,1
1796,Q,0,1,0,2,1
1797,Q,0,1,0,2,1
1798,Q,0,1,0,2,1
1799,Q,0,1,0,2,1
1800,Q,0,1,1,4,0
1801,Q,0,1,0,4,1
1802,Q,0,1,0,5,1
1803,Q,0,1,0,2,1
